timestamp,sensor_id,temperature,humidity,pressure
2025-05-22 17:00:47,Kaggle_Sim_B02,22.84,0.65,1046.25
2025-05-22 17:06:47,Kaggle_Sim_A01,14.96,0.33,989.63
2025-05-22 17:27:47,Kaggle_Sim_C03,15.36,0.33,1010.09
2025-05-22 17:42:47,Kaggle_Sim_A01,6.96,0.53,1009.78
2025-05-22 17:56:47,Kaggle_Sim_C03,31.46,0.63,1012.92
2025-05-22 18:11:47,Weather_Station_Main,15.66,0.76,1014.5
2025-05-22 18:17:47,Weather_Station_Main,16.34,0.87,986.39
2025-05-22 18:46:47,Kaggle_Sim_B02,27.7,0.36,985.87
2025-05-22 19:11:47,Kaggle_Sim_A01,29.95,0.72,1042.99
2025-05-22 19:33:47,Kaggle_Sim_A01,31.24,0.7,1038.89
2025-05-22 19:51:47,Kaggle_Sim_C03,-4.18,0.63,1023.23
2025-05-22 20:01:47,Weather_Station_Main,27.13,0.46,1011.65
2025-05-22 20:23:47,Kaggle_Sim_B02,-3.23,0.7,993.88
2025-05-22 20:53:47,Kaggle_Sim_A01,4.62,0.71,1003.03
2025-05-22 21:08:47,Kaggle_Sim_B02,12.31,0.98,1022.83
2025-05-22 21:38:47,Kaggle_Sim_A01,5.55,0.8,1013.12
2025-05-22 22:05:47,Kaggle_Sim_A01,21.62,0.55,1039.47
2025-05-22 22:12:47,Kaggle_Sim_A01,-3.05,0.31,1044.49
2025-05-22 22:20:47,Weather_Station_Main,25.78,0.57,1020.54
2025-05-22 22:34:47,Kaggle_Sim_B02,-3.95,0.85,1007.28
