timestamp,sensor_id,temperature,humidity,pressure
2025-05-22 13:51:47,Weather_Station_Main,11.48,0.82,1015.42
2025-05-22 14:07:47,Kaggle_Sim_A01,32.53,0.67,985.8
2025-05-22 14:30:47,Kaggle_Sim_B02,18.45,0.91,1015.61
2025-05-22 14:58:47,Kaggle_Sim_C03,32.97,0.27,1046.54
2025-05-22 15:18:47,Weather_Station_Main,4.01,0.87,980.42
2025-05-22 15:28:47,Kaggle_Sim_A01,0.23,0.23,996.91
2025-05-22 15:43:47,Kaggle_Sim_C03,9.61,0.6,986.94
2025-05-22 15:56:47,Kaggle_Sim_C03,19.26,0.48,991.54
2025-05-22 16:10:47,Kaggle_Sim_A01,30.1,0.37,993.18
2025-05-22 16:21:47,Kaggle_Sim_A01,28.13,0.96,997.38
2025-05-22 16:40:47,Weather_Station_Main,11.56,0.89,982.24
2025-05-22 16:47:47,Kaggle_Sim_B02,28.35,0.6,1013.01
2025-05-22 17:14:47,Kaggle_Sim_A01,31.5,0.82,1044.85
2025-05-22 17:31:47,Kaggle_Sim_B02,23.89,0.94,985.16
2025-05-22 17:39:47,Weather_Station_Main,16.9,0.27,1019.46
2025-05-22 17:44:47,Kaggle_Sim_A01,-1.0,0.87,1045.92
2025-05-22 18:14:47,Kaggle_Sim_B02,0.46,0.37,1022.02
2025-05-22 18:22:47,Kaggle_Sim_A01,32.68,0.34,1008.13
2025-05-22 18:29:47,Kaggle_Sim_A01,22.55,0.32,991.42
2025-05-22 18:52:47,Kaggle_Sim_A01,17.23,0.43,1010.86
