timestamp,sensor_id,temperature,humidity,pressure
2025-05-23 08:27:08,Kaggle_Sim_C03,17.68,0.36,1047.55
2025-05-23 08:54:08,Weather_Station_Main,19.6,0.6,1012.89
2025-05-23 09:22:08,Kaggle_Sim_A01,30.76,0.45,1040.52
2025-05-23 09:45:08,Kaggle_Sim_C03,8.2,0.26,1038.05
2025-05-23 10:10:08,Kaggle_Sim_C03,20.09,0.29,988.97
2025-05-23 10:36:08,Kaggle_Sim_B02,4.52,0.64,1006.67
2025-05-23 10:58:08,Kaggle_Sim_A01,17.31,0.54,1032.75
2025-05-23 11:12:08,Kaggle_Sim_C03,16.56,0.57,1047.29
2025-05-23 11:19:08,Kaggle_Sim_A01,7.19,0.91,1045.12
2025-05-23 11:35:08,Kaggle_Sim_C03,16.48,0.62,1025.59
2025-05-23 11:42:08,Kaggle_Sim_B02,18.35,0.48,1008.92
2025-05-23 11:51:08,Kaggle_Sim_A01,2.4,0.88,1041.91
2025-05-23 12:21:08,Kaggle_Sim_A01,30.01,0.24,987.82
2025-05-23 12:45:08,Kaggle_Sim_B02,-4.38,0.54,1046.07
2025-05-23 13:10:08,Weather_Station_Main,34.01,0.66,986.93
2025-05-23 13:18:08,Weather_Station_Main,-1.33,0.39,993.58
2025-05-23 13:45:08,Kaggle_Sim_A01,10.57,0.77,1014.85
2025- 13:59:08,Kaggle_Sim_A01,12.69,0.97,1025.73
2025-05-23 14:06:08,Kaggle_Sim_C03,0.15,0.93,1006.43
2025-05-23 14:25:08,Kaggle_Sim_A01,14.72,0.94,1005.89
