timestamp,sensor_id,temperature,humidity,pressure
2025-05-23 23:03:54,Kaggle_Sim_B02,32.02,0.96,985.8
2025-05-23 23:30:54,Kaggle_Sim_B02,33.66,0.48,994.93
2025-05-23 23:53:54,Kaggle_Sim_A01,12.91,0.43,1044.79
2025-05-24 00:07:54,Weather_Station_Main,3.88,0.25,1036.05
2025-05-24 00:21:54,Kaggle_Sim_B02,33.09,0.74,1017.46
2025-05-24 00:28:54,Kaggle_Sim_B02,30.73,0.55,1009.69
2025-05-24 00:43:54,Kaggle_Sim_A01,27.14,0.47,1008.37
2025-05-24 00:59:54,Weather_Station_Main,11.37,0.9,1007.71
2025-05-24 01:06:54,Kaggle_Sim_C03,20.3,0.8,1040.66
2025-05-24 01:16:54,Kaggle_Sim_B02,22.68,0.48,1037.02
2025-05-24 01:30:54,Kaggle_Sim_C03,8.15,0.82,1026.16
2025-05-24 01:51:54,Kaggle_Sim_A01,31.27,0.99,1030.65
2025-05-24 02:17:54,Kaggle_Sim_C03,20.32,0.72,983.54
2025-05-24 02:38:54,Weather_Station_Main,7.92,0.64,993.99
2025-05-24 02:54:54,Kaggle_Sim_C03,9.33,0.8,1026.63
2025-05-24 03:01:54,Kaggle_Sim_B02,16.72,0.28,1010.06
2025-05-24 03:29:54,Kaggle_Sim_A01,11.84,0.7,986.52
2025-05-24 03:45:54,Kaggle_Sim_C03,8.79,0.48,1010.54
2025-05-24 04:07:54,Kaggle_Sim_A01,32.01,0.57,1045.23
2025-05-24 04:32:54,Kaggle_Sim_A01,16.78,0.25,1007.31
