timestamp,sensor_id,temperature,humidity,pressure
2025-05-30 04:51:54,Kaggle_Sim_C03,29.8,0.48,1022.78
2025-05-30 05:01:54,Kaggle_Sim_C03,21.91,0.35,1010.09
2025-05-30 05:06:54,Weather_Station_Main,-3.64,0.23,1013.34
2025-05-30 05:25:54,Kaggle_Sim_C03,17.57,0.76,1031.6
2025-05-30 05:44:54,Weather_Station_Main,21.27,0.57,995.53
2025-05-30 05:50:54,Kaggle_Sim_B02,-1.55,0.49,987.57
2025-05-30 06:11:54,Kaggle_Sim_A01,33.78,0.3,1009.31
2025-05-30 06:28:54,Kaggle_Sim_B02,34.28,0.31,993.2
2025-05-30 06:50:54,Kaggle_Sim_A01,32.02,0.7,1034.8
2025-05-30 07:07:54,Kaggle_Sim_C03,15.34,0.64,1021.98
2025-05-30 07:32:54,Weather_Station_Main,1.27,0.89,986.15
2025-05-30 07:50:54,Weather_Station_Main,19.13,0.33,1038.54
2025-05-30 08:06:54,Kaggle_Sim_B02,34.14,0.86,1039.97
2025-05-30 08:28:54,Kaggle_Sim_C03,16.77,0.63,1048.19
2025-05-30 08:45:54,Weather_Station_Main,8.56,0.25,1009.61
2025-05-30 09:13:54,Weather_Station_Main,8.43,0.3,1044.58
2025-05-30 09:23:54,Kaggle_Sim_A01,11.11,0.52,1027.11
2025-05-30 09:38:54,Kaggle_Sim_A01,27.83,0.48,996.86
2025-05-30 10:07:54,Kaggle_Sim_C03,33.12,0.95,981.87
2025-05-30 10:13:54,Kaggle_Sim_C03,31.44,0.97,1013.95
