timestamp,sensor_id,temperature,humidity,pressure
2025-05-26 04:36:08,Weather_Station_Main,26.41,0.95,1014.74
2025-05-26 05:00:08,Kaggle_Sim_B02,-4.35,0.9,1016.09
2025-05-26 05:07:08,Kaggle_Sim_C03,30.82,0.82,1039.12
2025-05-26 05:26:08,Kaggle_Sim_B02,20.97,0.44,1036.17
2025-05-26 05:44:08,Kaggle_Sim_C03,29.94,0.42,993.47
2025-05-26 06:10:08,Weather_Station_Main,4.74,0.4,1037.41
2025-05-26 06:34:08,Kaggle_Sim_A01,8.7,0.68,1011.37
2025-05-26 06:53:08,Kaggle_Sim_B02,20.43,0.73,1031.96
2025-05-26 07:19:08,Kaggle_Sim_C03,-2.93,0.71,981.34
2025-05-26 07:31:08,Kaggle_Sim_B02,31.64,0.31,1035.62
2025-05-26 07:37:08,Kaggle_Sim_C03,1.72,0.37,1023.43
2025-05-26 07:53:08,Kaggle_Sim_B02,17.08,0.99,1001.24
2025-05-26 08:07:08,Kaggle_Sim_B02,5.92,0.65,1043.99
2025-05-26 08:12:08,Weather_Station_Main,-3.82,0.3,1019.43
2025-05-26 08:33:08,Kaggle_Sim_A01,-3.29,0.69,997.89
2025-05-26 09:03:08,Kaggle_Sim_A01,31.5,0.63,1036.84
2025-05-26 09:32:08,Weather_Station_Main,-3.5,0.85,1014.81
2025-05-26 09:43:08,Kaggle_Sim_C03,30.49,0.76,985.52
2025-05-26 10:05:08,Weather_Station_Main,9.32,0.78,992.58
2025-05-26 10:33:08,Kaggle_Sim_A01,14.88,0.99,981.53
