timestamp,sensor_id,temperature,humidity,pressure
2025-05-23 07:40:08,Weather_Station_Main,27.88,0.28,1032.79
2025-05-23 07:51:08,Weather_Station_Main,18.27,0.45,1046.91
2025-05-23 07:56:08,Kaggle_Sim_C03,25.51,0.42,1007.1
2025-05-23 08:20:08,Kaggle_Sim_A01,29.55,0.26,1043.1
2025-05-23 08:27:08,Kaggle_Sim_C03,24.31,0.63,1036.11
2025-05-23 08:36:08,Kaggle_Sim_B02,29.2,0.63,1005.26
2025-05-23 08:50:08,Weather_Station_Main,12.73,0.54,1018.62
2025-05-23 09:05:08,Weather_Station_Main,5.38,0.41,998.42
2025-05-23 09:31:08,Kaggle_Sim_B02,32.84,0.72,1030.39
2025-05-23 09:41:08,Kaggle_Sim_A01,33.9,0.87,985.96
2025-05-23 10:01:08,Kaggle_Sim_B02,4.87,0.61,1005.37
2025-05-23 10:10:08,Kaggle_Sim_C03,9.03,0.91,999.22
2025-05-23 10:16:08,Kaggle_Sim_B02,-4.45,0.43,1047.19
2025-05-23 10:36:08,Kaggle_Sim_B02,-2.95,0.81,997.51
2025-05-23 10:58:08,Weather_Station_Main,-1.53,0.64,1038.74
2025-05-23 11:18:08,Kaggle_Sim_C03,13.67,0.73,1043.62
2025-05-23 11:28:08,Kaggle_Sim_A01,-0.71,0.44,1030.13
2025-05-23 11:42:08,Kaggle_Sim_A01,-0.99,0.36,1037.28
2025-05-23 11:57:08,Kaggle_Sim_B02,-4.66,0.67,1031.99
2025-05-23 12:03:08,Kaggle_Sim_B02,3.84,0.52,1004.92
