timestamp,sensor_id,temperature,humidity,pressure
2025-05-24 05:06:54,Kaggle_Sim_A01,22.57,0.26,1030.28
2025-05-24 05:25:54,Kaggle_Sim_B02,9.68,0.56,1039.49
2025-05-24 05:43:54,Weather_Station_Main,8.62,0.72,1035.63
2025-05-24 06:11:54,Kaggle_Sim_A01,4.66,0.88,1046.8
2025-05-24 06:36:54,Kaggle_Sim_B02,29.16,0.36,1022.79
2025-05-24 06:59:54,Kaggle_Sim_B02,24.75,0.8,1033.97
2025-05-24 07:22:54,Kaggle_Sim_B02,28.74,0.53,1041.2
2025-05-24 07:50:54,Kaggle_Sim_C03,18.67,0.64,1042.6
2025-05-24 08:19:54,Kaggle_Sim_C03,17.68,0.74,1021.39
2025-05-24 08:28:54,Kaggle_Sim_A01,3.09,0.36,1005.91
2025-05-24 08:41:54,Kaggle_Sim_B02,32.63,0.82,1013.78
2025-05-24 08:57:54,Kaggle_Sim_A01,-1.52,0.79,1016.64
2025-05-24 09:03:54,Kaggle_Sim_A01,22.18,0.39,1006.33
2025-05-24 09:33:54,Kaggle_Sim_A01,25.08,0.3,987.3
2025-05-24 09:41:54,Weather_Station_Main,-1.65,0.29,1041.81
2025-05-24 10:07:54,Kaggle_Sim_B02,-3.33,0.6,998.75
2025-05-24 10:20:54,Kaggle_Sim_B02,23.67,0.88,1000.31
2025-05-24 10:47:54,Kaggle_Sim_B02,34.63,0.86,1045.65
2025-05-24 10:52:54,Kaggle_Sim_B02,-4.8,0.72,1032.38
2025-05-24 11:14:54,Kaggle_Sim_C03,20.73,0.29,1039.65
