timestamp,sensor_id,temperature,humidity,pressure
2025-06-03 07:42:54,Kaggle_Sim_C03,6.61,0.92,1023.59
2025-06-03 08:10:54,Kaggle_Sim_B02,8.82,0.45,1001.95
2025-06-03 08:26:54,Weather_Station_Main,1.99,0.68,1040.31
2025-06-03 08:32:54,Kaggle_Sim_B02,-1.18,0.95,1043.08
2025-06-03 08:40:54,Kaggle_Sim_C03,8.1,0.9,992.26
2025-06-03 09:01:54,Kaggle_Sim_B02,-3.41,0.64,989.19
2025-06-03 09:31:54,Weather_Station_Main,30.79,0.29,1026.47
2025-06-03 09:39:54,Kaggle_Sim_B02,28.29,0.81,991.4
2025-06-03 10:06:54,Kaggle_Sim_B02,8.6,0.71,1027.07
2025-06-03 10:12:54,Kaggle_Sim_C03,14.51,0.29,1012.79
2025-06-03 10:26:54,Weather_Station_Main,3.13,0.74,1018.86
2025-06-03 10:39:54,Kaggle_Sim_C03,-1.26,0.94,994.52
2025-06-03 10:50:54,Kaggle_Sim_C03,5.25,0.82,1014.24
2025-06-03 11:09:54,Kaggle_Sim_A01,1.98,0.27,1032.85
2025-06-03 11:19:54,Kaggle_Sim_B02,33.15,0.26,986.33
2025-06-03 11:36:54,Kaggle_Sim_A01,10.83,0.75,1018.38
2025-06-03 12:00:54,Weather_Station_Main,24.11,0.93,1020.97
2025-06-03 12:23:54,Weather_Station_Main,30.16,0.95,1036.78
2025-06-03 12:45:54,Kaggle_Sim_B02,23.75,0.81,988.39
2025-06-03 13:10:54,Kaggle_Sim_B02,16.49,0.8,1045.81
