timestamp,sensor_id,temperature,humidity,pressure
2008-02-19 07:00:00,Kaggle_Weather_03,4.972222222222224,0.61,1024.38
2008-02-19 08:00:00,Kaggle_Weather_01,7.15,0.55,1024.56
2008-02-19 09:00:00,Kaggle_Weather_02,8.649999999999999,0.49,1024.46
2008-02-19 10:00:00,Kaggle_Weather_03,8.861111111111112,0.5,1024.58
2008-02-19 11:00:00,Kaggle_Weather_01,8.955555555555556,0.49,1024.84
2008-02-19 12:00:00,Kaggle_Weather_02,9.07222222222222,0.49,1024.75
2008-02-19 13:00:00,Kaggle_Weather_03,10.155555555555557,0.46,1024.44
2008-02-19 14:00:00,Kaggle_Weather_01,10.088888888888889,0.46,1024.23
2008-02-19 15:00:00,Kaggle_Weather_02,9.2,0.49,1024.36
2008-02-19 16:00:00,Kaggle_Weather_03,7.377777777777778,0.55,1024.35
2008-02-19 17:00:00,Kaggle_Weather_01,6.199999999999998,0.6,1024.95
2008-02-19 18:00:00,Kaggle_Weather_02,2.833333333333334,0.69,1025.55
2008-02-19 19:00:00,Kaggle_Weather_03,2.294444444444446,0.72,1025.76
2008-02-19 20:00:00,Kaggle_Weather_01,1.7166666666666686,0.75,1026.27
2008-02-19 21:00:00,Kaggle_Weather_02,0.6611111111111099,0.83,1026.65
2008-02-19 22:00:00,Kaggle_Weather_03,-0.6166666666666664,0.85,1026.77
2008-02-01 23:00:00,Kaggle_Weather_01,4.400000000000001,0.82,1015.25
2008-02-02 00:00:00,Kaggle_Weather_02,4.4555555555555575,0.8,1023.18
2008-02-02 01:00:00,Kaggle_Weather_03,4.844444444444444,0.76,1014.48
2008-02-02 02:00:00,Kaggle_Weather_01,4.905555555555555,0.76,1014.06
2008-02-02 03:00:00,Kaggle_Weather_02,5.405555555555554,0.78,1013.73
2008-02-02 04:00:00,Kaggle_Weather_03,4.927777777777776,0.76,1013.46
2008-02-02 05:00:00,Kaggle_Weather_01,6.038888888888888,0.71,1013.34
2008-02-02 06:00:00,Kaggle_Weather_02,5.972222222222222,0.72,1013.63
2008-02-02 07:00:00,Kaggle_Weather_03,5.050000000000002,0.76,1013.68
2008-02-02 08:00:00,Kaggle_Weather_01,7.244444444444444,0.65,1014.06
2008-02-02 09:00:00,Kaggle_Weather_02,7.872222222222224,0.68,1014.7
2008-02-02 10:00:00,Kaggle_Weather_03,8.072222222222223,0.67,1014.96
2008-02-02 11:00:00,Kaggle_Weather_01,10.13888888888889,0.6,1014.86
2008-02-02 12:00:00,Kaggle_Weather_02,11.05,0.61,1014.74
2008-02-02 13:00:00,Kaggle_Weather_03,11.083333333333336,0.62,1014.82
2008-02-02 14:00:00,Kaggle_Weather_01,11.016666666666666,0.62,1015.24
2008-02-02 15:00:00,Kaggle_Weather_02,9.1,0.77,1016.08
2008-02-02 16:00:00,Kaggle_Weather_03,7.677777777777777,0.83,1016.5
2008-02-02 17:00:00,Kaggle_Weather_01,7.5,0.84,1017.94
2008-02-02 18:00:00,Kaggle_Weather_02,6.211111111111111,0.86,1019.23
2008-02-02 19:00:00,Kaggle_Weather_03,4.927777777777776,0.86,1020.51
2008-02-02 20:00:00,Kaggle_Weather_01,4.927777777777776,0.86,1021.62
2008-02-02 21:00:00,Kaggle_Weather_02,4.53888888888889,0.86,1022.75
2008-02-02 22:00:00,Kaggle_Weather_03,4.422222222222223,0.82,1023.68
2008-02-19 23:00:00,Kaggle_Weather_01,-1.5444444444444452,0.85,1027.14
2008-02-20 00:00:00,Kaggle_Weather_02,-1.1388888888888893,0.76,1026.85
2008-02-20 01:00:00,Kaggle_Weather_03,-2.2888888888888896,0.85,1027.06
2008-02-20 02:00:00,Kaggle_Weather_01,-2.894444444444445,0.89,1026.86
2008-02-20 03:00:00,Kaggle_Weather_02,-3.150000000000001,0.89,1026.91
2008-02-20 04:00:00,Kaggle_Weather_03,-2.9888888888888885,0.85,1026.94
2008-02-20 05:00:00,Kaggle_Weather_01,-3.0333333333333337,0.92,1026.76
2008-02-20 06:00:00,Kaggle_Weather_02,-3.877777777777778,0.93,1026.94
2008-02-20 07:00:00,Kaggle_Weather_03,-0.1777777777777779,0.86,1027.44
2008-02-20 08:00:00,Kaggle_Weather_01,2.7777777777777777,0.77,1027.53
2008-02-20 09:00:00,Kaggle_Weather_02,6.93888888888889,0.62,1027.66
2008-02-20 10:00:00,Kaggle_Weather_03,7.844444444444444,0.62,1027.44
2008-02-20 11:00:00,Kaggle_Weather_01,11.016666666666666,0.46,1026.93
2008-02-20 12:00:00,Kaggle_Weather_02,11.15,0.45,1026.31
2008-02-20 13:00:00,Kaggle_Weather_03,12.244444444444444,0.4,1025.51
2008-02-20 14:00:00,Kaggle_Weather_01,12.705555555555556,0.31,1024.74
2008-02-20 15:00:00,Kaggle_Weather_02,11.116666666666664,0.36,1024.74
2008-02-20 16:00:00,Kaggle_Weather_03,8.955555555555556,0.4,1024.73
2008-02-20 17:00:00,Kaggle_Weather_01,5.061111111111111,0.49,1025.24
2008-02-20 18:00:00,Kaggle_Weather_02,3.150000000000001,0.61,1025.65
2008-02-20 19:00:00,Kaggle_Weather_03,2.7111111111111126,0.61,1025.64
2008-02-20 20:00:00,Kaggle_Weather_01,2.594444444444445,0.6,1025.84
2008-02-20 21:00:00,Kaggle_Weather_02,1.683333333333334,0.66,1026.39
2008-02-20 22:00:00,Kaggle_Weather_03,0.4166666666666667,0.67,1026.44
2008-02-20 23:00:00,Kaggle_Weather_01,-0.0944444444444453,0.7,1026.61
2008-02-21 00:00:00,Kaggle_Weather_02,-0.0555555555555563,0.87,1026.68
2008-02-21 01:00:00,Kaggle_Weather_03,-0.9111111111111114,0.72,1026.59
2008-02-21 02:00:00,Kaggle_Weather_01,-0.4499999999999993,0.73,1026.3
2008-02-21 03:00:00,Kaggle_Weather_02,0.7555555555555552,0.74,1026.34
2008-02-21 04:00:00,Kaggle_Weather_03,1.1722222222222218,0.75,1026.31
2008-02-21 05:00:00,Kaggle_Weather_01,-0.0055555555555564,0.82,1026.62
2008-02-21 06:00:00,Kaggle_Weather_02,1.0277777777777786,0.76,1026.94
