timestamp,sensor_id,temperature,humidity,pressure
2025-05-21 12:39:08,Kaggle_Sim_A01,14.51,0.98,1020.37
2025-05-21 13:09:08,Kaggle_Sim_B02,15.16,0.67,1001.35
2025-05-21 13:31:08,Kaggle_Sim_A01,14.96,0.34,997.44
2025-05-21 13:41:08,Kaggle_Sim_A01,33.95,0.63,980.28
2025-05-21 13:55:08,Kaggle_Sim_A01,-1.91,0.3,1047.88
2025-05-21 14:13:08,Kaggle_Sim_B02,32.21,0.58,1010.4
2025-05-21 14:30:08,Kaggle_Sim_C03,13.13,0.82,1011.77
2025-05-21 14:35:08,Kaggle_Sim_A01,26.92,0.51,1049.21
2025-05-21 14:41:08,Kaggle_Sim_C03,15.26,0.25,1047.28
2025-05-21 14:55:08,Kaggle_Sim_A01,11.16,0.46,1029.36
2025-05-21 15:21:08,Weather_Station_Main,27.87,0.3,1040.54
2025-05-21 15:26:08,Kaggle_Sim_C03,12.87,0.3,1035.2
2025-05-21 15:40:08,Kaggle_Sim_C03,4.03,0.54,1011.06
2025-05-21 15:51:08,Weather_Station_Main,32.45,0.58,1029.07
2025-05-21 15:58:08,Kaggle_Sim_A01,31.6,0.87,1023.06
2025-05-21 16:12:08,Kaggle_Sim_B02,7.3,0.28,1042.31
2025-05-21 16:20:08,Kaggle_Sim_C03,22.9,0.76,1019.53
2025-05-21 16:28:08,Weather_Station_Main,15.81,0.55,1029.28
2025-05-21 16:50:08,Kaggle_Sim_C03,4.36,0.98,1039.95
2025-05-21 16:59:08,Kaggle_Sim_A01,13.23,0.93,987.08
