timestamp,sensor_id,temperature,humidity,pressure
2025-05-26 08:48:54,Kaggle_Sim_B02,30.77,0.6,984.1
2025-05-26 09:04:54,Weather_Station_Main,28.29,0.54,987.91
2025-05-26 09:14:54,Kaggle_Sim_A01,14.5,0.99,1001.01
2025-05-26 09:20:54,Kaggle_Sim_B02,15.71,0.82,1037.96
2025-05-26 09:40:54,Kaggle_Sim_A01,30.9,0.68,993.27
2025-05-26 09:53:54,Kaggle_Sim_B02,10.61,0.96,983.43
2025-05-26 10:18:54,Kaggle_Sim_B02,34.76,0.31,991.63
2025-05-26 10:25:54,Kaggle_Sim_B02,15.08,0.63,981.42
2025-05-26 10:31:54,Kaggle_Sim_B02,-2.85,0.52,1022.4
2025-05-26 10:46:54,Kaggle_Sim_C03,-2.83,0.4,1035.95
2025-05-26 10:58:54,Kaggle_Sim_B02,-2.56,0.96,1045.79
2025-05-26 11:12:54,Kaggle_Sim_C03,21.83,0.26,993.45
2025-05-26 11:33:54,Kaggle_Sim_B02,-1.5,0.23,1047.27
2025-05-26 11:57:54,Kaggle_Sim_C03,-3.31,0.29,1044.4
2025-05-26 12:06:54,Kaggle_Sim_B02,-0.04,0.32,994.06
2025-05-26 12:24:54,Kaggle_Sim_C03,1.66,0.89,989.56
2025-05-26 12:44:54,Weather_Station_Main,18.14,0.28,1035.7
2025-05-26 13:07:54,Kaggle_Sim_B02,22.11,0.45,1032.27
2025-05-26 13:21:54,Kaggle_Sim_A01,19.51,0.3,993.36
2025-05-26 13:49:54,Kaggle_Sim_C03,27.57,0.22,991.48
