timestamp,sensor_id,temperature,humidity,pressure
2016-10-01 10:00:00,Kaggle_Weather_03,22.800000000000004,0.51,1016.85
2016-10-01 11:00:00,Kaggle_Weather_01,24.95,0.4,1016.25
2016-10-01 12:00:00,Kaggle_Weather_02,24.0,0.4,1015.53
2016-10-01 13:00:00,Kaggle_Weather_03,25.04444444444444,0.36,1014.76
2016-10-01 14:00:00,Kaggle_Weather_01,25.022222222222226,0.36,1014.36
2016-10-01 15:00:00,Kaggle_Weather_02,23.911111111111115,0.38,1014.36
2016-10-01 16:00:00,Kaggle_Weather_03,21.17777777777778,0.49,1014.06
2016-10-01 17:00:00,Kaggle_Weather_01,17.84444444444445,0.6,1014.37
2016-10-01 18:00:00,Kaggle_Weather_02,17.327777777777776,0.64,1014.85
2016-10-01 19:00:00,Kaggle_Weather_03,16.116666666666664,0.68,1015.36
2016-10-01 20:00:00,Kaggle_Weather_01,15.055555555555555,0.72,1015.27
2016-10-01 21:00:00,Kaggle_Weather_02,14.833333333333334,0.74,1015.34
2016-10-09 22:00:00,Kaggle_Weather_03,3.838888888888887,0.92,1023.34
2016-10-09 23:00:00,Kaggle_Weather_01,2.755555555555556,0.96,1023.44
2016-10-10 00:00:00,Kaggle_Weather_02,2.333333333333335,0.96,1023.44
2016-10-10 01:00:00,Kaggle_Weather_03,1.7277777777777774,0.97,1023.35
2016-10-10 02:00:00,Kaggle_Weather_01,1.1111111111111112,0.96,1023.04
2016-10-10 03:00:00,Kaggle_Weather_02,1.6777777777777796,0.96,1022.79
2016-10-10 04:00:00,Kaggle_Weather_03,1.0166666666666655,0.96,1022.64
2016-10-10 05:00:00,Kaggle_Weather_01,0.994444444444444,0.92,1022.55
2016-10-10 06:00:00,Kaggle_Weather_02,3.866666666666667,0.93,1022.47
2016-10-10 07:00:00,Kaggle_Weather_03,6.116666666666665,1.0,1022.73
2016-10-10 08:00:00,Kaggle_Weather_01,9.933333333333334,0.83,1022.26
2016-10-10 09:00:00,Kaggle_Weather_02,12.144444444444444,0.66,1021.87
2016-10-10 10:00:00,Kaggle_Weather_03,13.844444444444443,0.59,1021.33
2016-10-10 11:00:00,Kaggle_Weather_01,13.933333333333332,0.55,1020.25
2016-10-10 12:00:00,Kaggle_Weather_02,14.805555555555555,0.47,1019.33
2016-10-10 13:00:00,Kaggle_Weather_03,14.949999999999998,0.47,1018.75
2016-10-10 14:00:00,Kaggle_Weather_01,13.838888888888889,0.51,1017.98
2016-10-10 15:00:00,Kaggle_Weather_02,13.738888888888887,0.51,1017.86
2016-10-10 16:00:00,Kaggle_Weather_03,12.66111111111111,0.6,1017.38
2016-10-10 17:00:00,Kaggle_Weather_01,12.105555555555554,0.62,1017.36
2016-10-10 18:00:00,Kaggle_Weather_02,12.044444444444444,0.62,1017.1
2016-10-10 19:00:00,Kaggle_Weather_03,11.06111111111111,0.66,1016.88
2016-10-10 20:00:00,Kaggle_Weather_01,11.038888888888888,0.66,1016.58
2016-10-10 21:00:00,Kaggle_Weather_02,10.050000000000002,0.77,1016.13
2016-10-10 22:00:00,Kaggle_Weather_03,9.927777777777775,0.77,1015.69
2016-10-10 23:00:00,Kaggle_Weather_01,9.377777777777778,0.8,1015.37
2016-10-11 00:00:00,Kaggle_Weather_02,8.81111111111111,0.87,1015.19
2016-10-11 01:00:00,Kaggle_Weather_03,8.28888888888889,0.93,1014.31
2016-10-11 02:00:00,Kaggle_Weather_01,8.28888888888889,0.89,1013.99
2016-10-11 03:00:00,Kaggle_Weather_02,7.822222222222221,0.96,1013.91
2016-10-11 04:00:00,Kaggle_Weather_03,7.733333333333334,0.96,1013.66
2016-10-11 05:00:00,Kaggle_Weather_01,7.733333333333334,0.96,1013.38
2016-10-11 06:00:00,Kaggle_Weather_02,7.799999999999999,0.96,1013.48
2016-10-11 07:00:00,Kaggle_Weather_03,7.222222222222222,1.0,1013.37
2016-10-11 08:00:00,Kaggle_Weather_01,7.755555555555556,0.96,1013.34
2016-10-11 09:00:00,Kaggle_Weather_02,7.894444444444446,0.96,1013.13
2016-10-11 10:00:00,Kaggle_Weather_03,7.827777777777779,0.95,1013.04
2016-10-11 11:00:00,Kaggle_Weather_01,7.827777777777779,0.99,1012.75
2016-10-11 12:00:00,Kaggle_Weather_02,8.133333333333333,0.98,1012.58
2016-10-11 13:00:00,Kaggle_Weather_03,8.894444444444442,0.92,1012.35
2016-10-11 14:00:00,Kaggle_Weather_01,8.894444444444442,0.92,1011.86
2016-10-11 15:00:00,Kaggle_Weather_02,8.95,0.93,1012.01
2016-10-11 16:00:00,Kaggle_Weather_03,8.844444444444445,0.93,1012.05
2016-10-11 17:00:00,Kaggle_Weather_01,8.794444444444444,0.93,1011.94
2016-10-11 18:00:00,Kaggle_Weather_02,8.699999999999998,0.93,1011.82
2016-10-11 19:00:00,Kaggle_Weather_03,7.777777777777778,0.99,1011.77
2016-10-11 20:00:00,Kaggle_Weather_01,8.266666666666667,0.96,1011.66
2016-10-11 21:00:00,Kaggle_Weather_02,8.205555555555557,0.96,1011.2
2016-10-11 22:00:00,Kaggle_Weather_03,8.238888888888887,0.96,1010.84
2016-10-11 23:00:00,Kaggle_Weather_01,8.266666666666667,0.96,1010.65
2016-10-12 00:00:00,Kaggle_Weather_02,8.294444444444444,0.93,1010.26
2016-10-12 01:00:00,Kaggle_Weather_03,8.211111111111112,0.94,1009.77
2016-10-12 02:00:00,Kaggle_Weather_01,8.127777777777778,0.94,1009.42
2016-10-12 03:00:00,Kaggle_Weather_02,8.083333333333332,0.94,1009.01
2016-10-12 04:00:00,Kaggle_Weather_03,8.266666666666667,0.93,1008.69
2016-10-12 05:00:00,Kaggle_Weather_01,8.25,0.93,1008.4
2016-10-12 06:00:00,Kaggle_Weather_02,8.233333333333333,0.93,1008.2
2016-10-12 07:00:00,Kaggle_Weather_03,8.38888888888889,0.92,1008.19
2016-10-12 08:00:00,Kaggle_Weather_01,8.538888888888888,0.91,1008.2
2016-10-12 09:00:00,Kaggle_Weather_02,8.694444444444445,0.9,1008.35
2016-10-12 10:00:00,Kaggle_Weather_03,8.816666666666666,0.9,1008.48
2016-10-12 11:00:00,Kaggle_Weather_01,8.877777777777775,0.93,1008.79
2016-10-12 12:00:00,Kaggle_Weather_02,8.966666666666667,0.93,1009.06
2016-10-12 13:00:00,Kaggle_Weather_03,9.555555555555555,0.91,1009.47
2016-10-12 14:00:00,Kaggle_Weather_01,9.633333333333336,0.91,1009.87
2016-10-12 15:00:00,Kaggle_Weather_02,9.627777777777776,0.91,1010.35
2016-10-12 16:00:00,Kaggle_Weather_03,9.7,0.9,1010.86
2016-10-12 17:00:00,Kaggle_Weather_01,9.205555555555556,0.9,1011.5
2016-10-12 18:00:00,Kaggle_Weather_02,9.094444444444443,0.9,1012.21
2016-10-12 19:00:00,Kaggle_Weather_03,8.838888888888887,0.87,1012.83
2016-10-12 20:00:00,Kaggle_Weather_01,8.333333333333334,0.87,1013.51
2016-10-12 21:00:00,Kaggle_Weather_02,7.844444444444444,0.88,1014.2
2016-10-12 22:00:00,Kaggle_Weather_03,7.416666666666667,0.88,1014.84
2016-10-12 23:00:00,Kaggle_Weather_01,7.494444444444446,0.89,1015.29
2016-10-13 00:00:00,Kaggle_Weather_02,7.083333333333333,0.92,1015.94
2016-10-13 01:00:00,Kaggle_Weather_03,7.1000000000000005,0.91,1016.3
2016-10-13 02:00:00,Kaggle_Weather_01,6.977777777777779,0.92,1016.65
2016-10-13 03:00:00,Kaggle_Weather_02,6.855555555555558,0.92,1017.03
2016-10-13 04:00:00,Kaggle_Weather_03,6.672222222222221,0.94,1017.49
2016-10-13 05:00:00,Kaggle_Weather_01,6.872222222222221,0.93,1017.86
2016-10-13 06:00:00,Kaggle_Weather_02,7.011111111111109,0.94,1018.26
2016-10-13 07:00:00,Kaggle_Weather_03,8.28888888888889,0.86,1018.75
2016-10-13 08:00:00,Kaggle_Weather_01,9.2,0.82,1019.2
2016-10-13 09:00:00,Kaggle_Weather_02,10.488888888888887,0.75,1019.68
2016-10-13 10:00:00,Kaggle_Weather_03,11.35,0.71,1019.95
2016-10-13 11:00:00,Kaggle_Weather_01,11.927777777777775,0.67,1019.87
2016-10-13 12:00:00,Kaggle_Weather_02,12.244444444444444,0.64,1020.08
2016-10-13 13:00:00,Kaggle_Weather_03,12.233333333333336,0.65,1020.24
2016-10-13 14:00:00,Kaggle_Weather_01,11.983333333333333,0.68,1020.32
2016-10-13 15:00:00,Kaggle_Weather_02,11.57222222222222,0.66,1020.65
2016-10-13 16:00:00,Kaggle_Weather_03,9.944444444444445,0.77,1020.95
